id,minutes_late,minutes_early,on_time,fifteen_early,very_early,fifteen_late,very_late,has_issue,charge,order_num,zone_id,rating,batch_type,warehouse,refunded,replaced
234817677,43.98401918,0,0,0,0,0,1,0,163,26,18,0,delivery,212,0.076923077,0.230769231
234706188,43.94998658,0,0,0,0,0,1,0,109.05,4,18,0,delivery,212,0,0.083333333
234698452,43.94960293,0,0,0,0,0,1,1,140.76,16,34,3,picking_only,324,0.0625,0.09375
234743863,43.9178701,0,0,0,0,0,1,0,122.01,17,18,5,delivery,212,0.04,0.24
234854801,43.90498077,0,0,0,0,0,1,0,102.69,3,18,0,picking_only,212,0.055555556,0.222222222
234805954,43.83691965,0,0,0,0,0,1,0,51.34,13,34,0,picking_only,523,0,0
234801634,43.81009728,0,0,0,0,0,1,0,45.73,45,18,0,delivery,283,0,0
234717701,43.79015153,0,0,0,0,0,1,0,184.22,2,18,5,picking_only,212,0.135135135,0
234694723,43.7452793,0,0,0,0,0,1,0,52.48,6,18,0,picking_only,222,0,0
234690639,43.69786767,0,0,0,0,0,1,0,115.25,21,18,0,delivery,283,0.125,0
234843276,43.65612798,0,0,0,0,0,1,0,54.96,18,18,1,delivery,212,0.1,0.1
234709438,43.64701663,0,0,0,0,0,1,0,34.45,1,34,0,picking_only,523,0,0.5
234716566,43.62533507,0,0,0,0,0,1,0,71.89,1,18,0,delivery,212,0.16,0.24
234706273,43.50739867,0,0,0,0,0,1,0,206.64,4,27,5,delivery,993,0.263157895,0
234741863,43.33954523,0,0,0,0,0,1,0,185.61,2,18,5,delivery,283,0.071428571,0
234687255,43.26931333,0,0,0,0,0,1,0,57.04,4,18,5,delivery,283,0,0.125
234673538,43.2560429,0,0,0,0,0,1,0,58.92,14,27,0,delivery,0,0.368421053,0
234774901,43.25200963,0,0,0,0,0,1,0,72.01,1,27,5,delivery,284,0,0
234746277,43.24899308,0,0,0,0,0,1,0,173.49,13,34,5,picking_only,324,0,0.107142857
234716117,43.15940522,0,0,0,0,0,1,1,210.06,2,34,4,picking_only,523,0.111111111,0.2
234716117,43.15940522,0,0,0,0,0,1,1,210.06,2,34,4,picking_only,523,0.111111111,0.2
234716117,43.15940522,0,0,0,0,0,1,1,210.06,2,34,4,picking_only,523,0.111111111,0.2
234753856,43.12696433,0,0,0,0,0,1,0,116.57,1,27,0,delivery,993,0.176470588,0.058823529
234695553,43.10691412,0,0,0,0,0,1,0,156.11,12,27,0,picking_only,264,0.142857143,0.071428571
234859207,43.0829397,0,0,0,0,0,1,0,119.04,7,34,0,picking_only,324,0.08,0.08
234752697,43.00071885,0,0,0,0,0,1,0,94.65,4,18,2,picking_only,542,0,0.166666667
234814750,42.91171922,0,0,0,0,0,1,0,59.28,35,27,5,picking_only,521,0,0.125
234685862,42.90888183,0,0,0,0,0,1,0,103.71,2,18,2,picking_only,542,0.227272727,0.045454545
234837156,42.89285153,0,0,0,0,0,1,0,92.01,29,34,0,picking_only,324,0.052631579,0.157894737
234679076,42.68510573,0,0,0,0,0,1,0,185.76,25,27,5,delivery,993,0,0
234727784,42.61084738,0,0,0,0,0,1,0,251.2,9,18,0,picking_only,222,0,0.066666667
234719564,42.46699533,0,0,0,0,0,1,0,139.8,2,34,0,delivery,283,0.368421053,0
234771148,42.22976568,0,0,0,0,0,1,0,88.52,1,18,0,picking_only,542,0.111111111,0.166666667
234684822,42.14618818,0,0,0,0,0,1,0,41.96,7,18,0,picking_only,222,0.5,0
234744939,42.14571202,0,0,0,0,0,1,0,134.41,18,27,0,picking_only,263,0.142857143,0.071428571
234873596,42.14230518,0,0,0,0,0,1,0,107.61,6,27,0,picking_only,520,0.08,0.04
234853833,42.13994127,0,0,0,0,0,1,1,71.74,2,34,5,picking_only,324,0.052631579,0.157894737
234673355,42.10849598,0,0,0,0,0,1,1,220.91,17,27,3,picking_only,521,0.394736842,0.052631579
234766917,42.09166602,0,0,0,0,0,1,0,35.97,84,34,0,picking_only,324,0,0
234688076,41.98106238,0,0,0,0,0,1,0,44.25,5,27,0,picking_only,263,0.2,0.1
234787962,41.95156497,0,0,0,0,0,1,0,55.83,34,27,0,delivery,993,0.2,0
234775652,41.91249235,0,0,0,0,0,1,0,91,1,34,5,delivery,283,0,0.2
234789471,41.9036922,0,0,0,0,0,1,0,67.39,19,18,0,delivery,222,0.111111111,0.277777778
234683968,41.89824767,0,0,0,0,0,1,1,290.05,32,18,0,picking_only,542,0.071428571,0.142857143
234830817,41.89076687,0,0,0,0,0,1,0,171.43,13,34,0,picking_only,324,0,0.058823529
234767999,41.82823722,0,0,0,0,0,1,1,107.5,38,27,1,picking_only,264,0,0.176470588
234767999,41.82823722,0,0,0,0,0,1,1,107.5,38,27,1,picking_only,264,0,0.176470588
234767999,41.82823722,0,0,0,0,0,1,1,107.5,38,27,1,picking_only,264,0,0.176470588
234682818,41.79961772,0,0,0,0,0,1,0,110.49,44,18,0,picking_only,222,0,0
234862775,41.68662518,0,0,0,0,0,1,0,87.78,8,34,0,delivery,523,0,0
234779192,41.66581552,0,0,0,0,0,1,0,30.79,1,18,0,delivery,222,0,0
234816989,41.63449167,0,0,0,0,0,1,0,100.72,1,27,3,picking_only,263,0.111111111,0.037037037
234668103,41.58144765,0,0,0,0,0,1,0,46.76,8,27,0,picking_only,520,0.214285714,0
234838565,41.520785,0,0,0,0,0,1,0,128.82,1,27,3,picking_only,263,0.161290323,0.096774194
234694373,41.49759597,0,0,0,0,0,1,0,185.45,87,18,0,delivery,0,0.333333333,0
234734496,41.47365795,0,0,0,0,0,1,0,47.48,70,27,5,picking_only,263,0.076923077,0
234791602,41.37990205,0,0,0,0,0,1,0,155.87,36,18,5,picking_only,212,0.083333333,0.125
234694270,41.30837555,0,0,0,0,0,1,1,113.18,6,27,3,delivery,993,0,0
234738640,41.27339367,0,0,0,0,0,1,0,176.72,2,34,0,picking_only,523,0,0.068181818
234854945,41.20669585,0,0,0,0,0,1,0,123.23,25,18,0,picking_only,542,0.08,0.12
234683480,41.18706307,0,0,0,0,0,1,0,1190.68,38,18,0,picking_only,222,0.018867925,0.056603774
234788644,41.17776715,0,0,0,0,0,1,0,106.94,1,18,4,picking_only,212,0,0.086956522
234791979,41.1579067,0,0,0,0,0,1,0,80.93,13,34,5,delivery,283,0,0
234683557,41.13277823,0,0,0,0,0,1,0,70.37,9,27,5,delivery,521,0.058823529,0.058823529
234670635,41.12079162,0,0,0,0,0,1,0,281.4,1,18,0,picking_only,542,0.113207547,0.20754717
234706341,41.10644055,0,0,0,0,0,1,0,52.97,1,18,3,picking_only,212,0.285714286,0.071428571
234683300,41.09828807,0,0,0,0,0,1,0,159.77,2,18,0,delivery,283,0.1,0
234801453,41.01603763,0,0,0,0,0,1,0,93.55,2,27,0,picking_only,263,0,0
234721373,40.99445932,0,0,0,0,0,1,0,49.97,2,27,5,picking_only,263,0.125,0.125
234827008,40.96557495,0,0,0,0,0,1,0,272.47,13,27,3,delivery,263,0.175,0.05
234852476,40.95868822,0,0,0,0,0,1,0,113.69,2,27,0,delivery,263,0,0.130434783
234852522,40.95811692,0,0,0,0,0,1,0,238.26,13,34,0,picking_only,523,0.041666667,0.104166667
234706313,40.89194263,0,0,0,0,0,1,0,106.28,3,18,5,picking_only,542,0.1,0.1
234814839,40.88000058,0,0,0,0,0,1,0,65.03,20,27,5,delivery,993,0,0
234745874,40.86204767,0,0,0,0,0,1,0,105.58,6,27,5,picking_only,263,0.133333333,0.066666667
234728757,40.7748735,0,0,0,0,0,1,0,112.47,1,18,0,delivery,222,0,0.034482759
234670770,40.68769947,0,0,0,0,0,1,0,233.65,6,18,0,picking_only,542,0.166666667,0.166666667
234708251,40.54055605,0,0,0,0,0,1,0,172.5,4,34,0,delivery,523,0.033333333,0.233333333
234789657,40.50461902,0,0,0,0,0,1,0,21.14,1,18,5,delivery,222,0.166666667,0.166666667
234700179,40.49253042,0,0,0,0,0,1,0,263.33,12,27,0,picking_only,263,0.037037037,0.296296296
234864081,40.48882365,0,0,0,0,0,1,0,182.22,16,27,0,picking_only,521,0,0.117647059
234714485,40.3848944,0,0,0,0,0,1,0,51.69,1,18,5,picking_only,222,0.071428571,0.142857143
234865386,40.35424322,0,0,0,0,0,1,0,67.53,8,34,5,delivery,283,0.142857143,0
234866337,40.3496646,0,0,0,0,0,1,0,23.95,1,18,0,picking_only,542,0,0
234732883,40.34628575,0,0,0,0,0,1,0,87.02,7,34,0,picking_only,523,0.176470588,0.058823529
234818075,40.29468942,0,0,0,0,0,1,0,150.95,10,34,5,picking_only,324,0.066666667,0
234805803,40.29075362,0,0,0,0,0,1,1,126.44,3,27,1,picking_only,520,0.3,0
234701087,40.2543223,0,0,0,0,0,1,0,252.16,1,18,3,picking_only,212,0.166666667,0.214285714
234747980,40.2201672,0,0,0,0,0,1,0,140.43,6,27,0,picking_only,263,0.058823529,0.352941176
234868630,40.17492748,0,0,0,0,0,1,1,114.3,4,27,1,picking_only,520,0.28,0.04
234868630,40.17492748,0,0,0,0,0,1,1,114.3,4,27,1,picking_only,520,0.28,0.04
234868630,40.17492748,0,0,0,0,0,1,1,114.3,4,27,1,picking_only,520,0.28,0.04
234769987,40.17460878,0,0,0,0,0,1,0,89.52,2,18,0,delivery,283,0,0
234735559,40.14293903,0,0,0,0,0,1,0,352.84,5,27,0,picking_only,263,0.111111111,0.092592593
234834446,40.08687607,0,0,0,0,0,1,0,172.72,3,27,0,delivery,993,0,0
234714104,40.06801502,0,0,0,0,0,1,0,48.09,3,34,5,picking_only,523,0,0.222222222
234830299,39.98983098,0,0,0,0,0,1,0,66.61,96,34,0,picking_only,523,0.5,0
234781203,39.97548882,0,0,0,0,0,1,0,194.86,29,27,4,picking_only,264,0.170212766,0.191489362
234802082,39.97394628,0,0,0,0,0,1,0,27.46,1,27,0,picking_only,263,0,0
234830336,39.86471253,0,0,0,0,0,1,0,226.02,1,27,0,delivery,521,0.125,0.053571429
234855005,39.71256113,0,0,0,0,0,1,0,50.17,37,34,4,picking_only,324,0,0.083333333
234770583,39.69038942,0,0,0,0,0,1,0,333.9,1,18,0,delivery,283,0.096774194,0.064516129
234685339,39.6815808,0,0,0,0,0,1,1,37.32,1,18,1,picking_only,212,0,0.125
234842769,39.59858277,0,0,0,0,0,1,0,521.1,1,27,0,delivery,993,0,0.136363636
234696022,39.58263123,0,0,0,0,0,1,0,52.91,25,18,0,picking_only,542,0.083333333,0.125
234831179,39.57872342,0,0,0,0,0,1,0,176.19,7,27,0,picking_only,521,0.055555556,0
234808027,39.52822708,0,0,0,0,0,1,0,102.09,5,18,4,delivery,212,0.085714286,0.2
234760338,39.49882533,0,0,0,0,0,1,0,62.57,4,18,3,picking_only,222,0.12,0.04
234719202,39.43756593,0,0,0,0,0,1,0,97.09,3,18,5,delivery,283,0,0
234782089,39.410163,0,0,0,0,0,1,0,101.85,4,27,0,picking_only,263,0,0.25
234771853,39.3921975,0,0,0,0,0,1,0,99.86,3,18,0,delivery,222,0.058823529,0.088235294
234652201,39.38084338,0,0,0,0,0,1,1,34.95,6,18,0,picking_only,212,0.25,0
234805232,39.30680763,0,0,0,0,0,1,0,107.69,76,18,5,picking_only,212,0.454545455,0
234730264,39.25383033,0,0,0,0,0,1,0,95.79,6,34,0,picking_only,324,0,0.166666667
234715644,39.21489112,0,0,0,0,0,1,0,79.98,4,34,3,picking_only,523,0,0.19047619
234748822,39.0632513,0,0,0,0,0,1,0,65.52,24,18,0,delivery,283,0,0.2
234714959,39.03875298,0,0,0,0,0,1,0,62.77,27,18,0,delivery,283,0.142857143,0
234681296,39.00523053,0,0,0,0,0,1,0,77.65,9,27,5,delivery,993,0,0
234678194,38.98060687,0,0,0,0,0,1,0,56.97,19,27,1,picking_only,521,0.071428571,0.071428571
234669453,38.96533892,0,0,0,0,0,1,0,173.23,18,18,0,delivery,212,0.178571429,0.071428571
234708098,38.92037877,0,0,0,0,0,1,0,81.31,2,18,3,picking_only,542,0.111111111,0.222222222
234670223,38.89435757,0,0,0,0,0,1,0,53.79,9,34,0,picking_only,324,0,0
234689728,38.89406708,0,0,0,0,0,1,0,194.86,1,34,0,picking_only,324,0.15625,0.09375
234693598,38.83522525,0,0,0,0,0,1,0,48.95,34,18,0,delivery,283,0.5,0
234772628,38.68087755,0,0,0,0,0,1,0,51.98,8,27,5,picking_only,263,0.090909091,0
234690594,38.57845218,0,0,0,0,0,1,0,24.23,16,27,0,picking_only,264,0,0
234711791,38.56523213,0,0,0,0,0,1,0,85.35,5,18,1,picking_only,222,0.083333333,0.083333333
234757313,38.54635942,0,0,0,0,0,1,0,292.79,1,34,2,delivery,523,0.014925373,0.134328358
234666554,38.53392128,0,0,0,0,0,1,0,93.52,1,34,0,picking_only,324,0.461538462,0.076923077
234714861,38.52247987,0,0,0,0,0,1,0,45.46,5,34,5,picking_only,523,0,0.153846154
234684430,38.49119278,0,0,0,0,0,1,0,50.98,43,27,5,picking_only,263,0,0.25
234827124,38.47450387,0,0,0,0,0,1,0,89.26,25,18,0,delivery,283,0.333333333,0
234704108,38.42787618,0,0,0,0,0,1,0,112.34,15,27,0,picking_only,521,0,0
234810919,38.41108833,0,0,0,0,0,1,0,53.15,39,18,5,picking_only,222,0.090909091,0.090909091
234709392,38.38056332,0,0,0,0,0,1,0,45.18,3,18,0,picking_only,212,0,0
234740535,38.35480163,0,0,0,0,0,1,0,102.69,18,18,0,delivery,0,0.3125,0.0625
234706736,38.09800887,0,0,0,0,0,1,0,40.57,11,18,0,picking_only,542,0,0.333333333
234675756,38.09674848,0,0,0,0,0,1,0,40.93,19,18,5,picking_only,212,0.166666667,0.083333333
234865440,38.06224225,0,0,0,0,0,1,0,120.08,8,27,0,picking_only,263,0,0
234851864,38.05687428,0,0,0,0,0,1,1,91.28,3,34,3,delivery,283,0.230769231,0.230769231
234706757,37.9663515,0,0,0,0,0,1,0,40.27,2,18,5,picking_only,222,0,0
234804013,37.91472985,0,0,0,0,0,1,0,215.69,2,18,0,picking_only,542,0.02173913,0.260869565
234694649,37.90525968,0,0,0,0,0,1,0,172.58,6,34,5,picking_only,324,0.4,0
234712095,37.88211805,0,0,0,0,0,1,0,71.83,21,27,3,delivery,993,0,0
234737294,37.8133603,0,0,0,0,0,1,0,132.2,7,18,5,picking_only,222,0,0.222222222
234721016,37.76731923,0,0,0,0,0,1,0,231.75,2,27,0,picking_only,263,0,0
234821247,37.74069053,0,0,0,0,0,1,0,238.91,13,27,0,delivery,993,0.1,0
234705028,37.71824097,0,0,0,0,0,1,0,160.49,17,18,0,picking_only,212,0.058823529,0.294117647
234820112,37.71425892,0,0,0,0,0,1,0,62.15,108,18,0,picking_only,212,0,0
234814154,37.69328853,0,0,0,0,0,1,0,48.81,4,34,5,picking_only,523,0,0.066666667
234799599,37.68697015,0,0,0,0,0,1,0,407.84,4,34,0,picking_only,324,0.125,0.0625
234723840,37.62934753,0,0,0,0,0,1,0,97.16,4,18,0,picking_only,222,0.090909091,0.090909091
234801650,37.52982463,0,0,0,0,0,1,0,61.27,4,27,0,picking_only,264,0.166666667,0.333333333
234802248,37.4928346,0,0,0,0,0,1,1,225.02,11,18,0,picking_only,222,0.15625,0.03125
234820233,37.39459752,0,0,0,0,0,1,0,39.99,1,27,0,picking_only,520,0,0
234722326,37.39220177,0,0,0,0,0,1,0,336.86,3,18,0,picking_only,212,0.125,0.25
234816175,37.36377693,0,0,0,0,0,1,0,112.71,3,18,5,delivery,222,0.041666667,0.083333333
234673577,37.3570218,0,0,0,0,0,1,0,147.07,3,34,5,picking_only,324,0.142857143,0.142857143
234828802,37.35184537,0,0,0,0,0,1,0,76.57,9,34,4,picking_only,324,0.133333333,0.066666667
234772825,37.33685762,0,0,0,0,0,1,0,87.42,1,27,0,delivery,993,0.25,0
234673992,37.27301645,0,0,0,0,0,1,0,117,3,34,0,picking_only,324,0.222222222,0
234872149,37.26480967,0,0,0,0,0,1,0,357.94,4,34,5,picking_only,523,0.071428571,0.017857143
234689515,37.06931813,0,0,0,0,0,1,0,234.84,7,18,0,delivery,283,0.083333333,0.083333333
234863091,37.01334017,0,0,0,0,0,1,0,190.01,7,27,0,picking_only,263,0.111111111,0.111111111
234688185,36.89218988,0,0,0,0,0,1,0,336.37,2,27,4,picking_only,263,0.023809524,0.19047619
234712568,36.718058,0,0,0,0,0,1,0,68.16,6,18,0,picking_only,212,0.071428571,0.214285714
234709275,36.71100662,0,0,0,0,0,1,0,51.76,8,18,3,picking_only,212,0.125,0
234699112,36.66134648,0,0,0,0,0,1,0,48,8,18,0,picking_only,212,0.2,0
234684422,36.60413447,0,0,0,0,0,1,0,153.73,1,18,0,delivery,212,0,0
234829036,36.5963475,0,0,0,0,0,1,0,74.14,1,34,0,picking_only,523,0.285714286,0
234852734,36.59305553,0,0,0,0,0,1,0,97.56,20,27,0,picking_only,263,0.043478261,0.260869565
234848746,36.53693182,0,0,0,0,0,1,0,128.84,9,18,5,delivery,212,0.269230769,0.115384615
234870629,36.51186265,0,0,0,0,0,1,0,111.05,22,18,0,delivery,222,0,0.304347826
234815826,36.41405577,0,0,0,0,0,1,0,34.43,1,18,1,picking_only,212,0.142857143,0
234768141,36.40710122,0,0,0,0,0,1,0,131.27,8,27,0,delivery,993,0,0
234857798,36.34172145,0,0,0,0,0,1,0,34.58,5,34,1,delivery,283,0,0
234825684,36.30982537,0,0,0,0,0,1,0,36,35,27,0,picking_only,263,0.1875,0
234704117,36.27598178,0,0,0,0,0,1,0,56.89,10,34,0,picking_only,324,0,0.090909091
234685409,36.23738318,0,0,0,0,0,1,1,52.52,26,18,1,picking_only,222,0,0.142857143
234695586,36.23159965,0,0,0,0,0,1,0,85.86,50,18,0,picking_only,212,0,0.25
234719731,36.2125221,0,0,0,0,0,1,0,41.39,67,27,5,picking_only,520,0.125,0
234675348,36.1807267,0,0,0,0,0,1,0,186.67,15,27,0,delivery,993,0.166666667,0
234827583,36.13622382,0,0,0,0,0,1,0,67.31,8,34,5,picking_only,523,0,0.090909091
234657470,36.05980967,0,0,0,0,0,1,0,257.93,5,34,0,delivery,283,0,0
234713301,36.05390045,0,0,0,0,0,1,0,346.08,7,27,0,delivery,993,0.161290323,0
234721452,36.04715872,0,0,0,0,0,1,0,38.28,37,27,0,picking_only,264,0,0.2
234690860,36.02928208,0,0,0,0,0,1,0,148.18,13,27,5,picking_only,264,0.2,0
234728188,36.00703942,0,0,0,0,0,1,0,87.76,6,18,0,delivery,0,0,0.166666667
234799871,35.9861897,0,0,0,0,0,1,0,91.9,10,18,0,picking_only,212,0.05,0.2
234706415,35.96752537,0,0,0,0,0,1,0,44.11,5,18,0,picking_only,212,0.125,0.25
234672975,35.95782047,0,0,0,0,0,1,0,108.47,17,27,0,delivery,284,0,0
234833807,35.91871217,0,0,0,0,0,1,0,60.23,1,18,5,delivery,283,0,0
234829775,35.91519102,0,0,0,0,0,1,0,66.18,1,34,5,picking_only,523,0,0
234787617,35.86259298,0,0,0,0,0,1,1,72.15,14,27,0,picking_only,521,0.388888889,0
234787617,35.86259298,0,0,0,0,0,1,1,72.15,14,27,0,picking_only,521,0.388888889,0
234787617,35.86259298,0,0,0,0,0,1,1,72.15,14,27,0,picking_only,521,0.388888889,0
234688400,35.82991183,0,0,0,0,0,1,1,70.35,5,34,4,picking_only,523,0,0.277777778
234760076,35.78082615,0,0,0,0,0,1,0,159.12,2,27,4,picking_only,521,0.23255814,0.23255814
234773489,35.77505632,0,0,0,0,0,1,0,77.14,3,27,5,picking_only,521,0.125,0
234830081,35.66450377,0,0,0,0,0,1,0,35.96,111,18,0,picking_only,222,0.136363636,0.090909091
234734393,35.63165823,0,0,0,0,0,1,0,40.46,21,18,0,picking_only,212,0.25,0.25
234779099,35.60209513,0,0,0,0,0,1,0,88.31,1,18,0,picking_only,222,0.038461538,0.038461538
234739053,35.54492683,0,0,0,0,0,1,0,84.11,10,18,0,picking_only,212,0.125,0.125
234695095,35.53506188,0,0,0,0,0,1,0,123.33,6,18,0,picking_only,212,0.12,0.08
234850793,35.53020795,0,0,0,0,0,1,0,215.17,13,18,0,picking_only,222,0.16,0
234707066,35.52580638,0,0,0,0,0,1,1,141.38,7,18,4,delivery,212,0.086956522,0.043478261
234843075,35.47717823,0,0,0,0,0,1,0,150.14,8,27,0,delivery,521,0.071428571,0.107142857
234855741,35.43941205,0,0,0,0,0,1,0,51.34,2,27,5,delivery,993,0,0
234792177,35.40017537,0,0,0,0,0,1,0,72.27,21,18,0,picking_only,222,0.058823529,0.176470588
234722179,35.32805793,0,0,0,0,0,1,0,46.92,4,18,0,picking_only,222,0.090909091,0.090909091
234682397,35.3137329,0,0,0,0,0,1,0,358.57,1,27,0,picking_only,521,0.230769231,0.153846154
234677411,35.31105368,0,0,0,0,0,1,1,138.26,3,27,4,picking_only,264,0.166666667,0.125
234765391,35.29202398,0,0,0,0,0,1,0,0,9,34,0,delivery,523,0,0.333333333
234737853,35.28622733,0,0,0,0,0,1,0,50.13,2,27,1,delivery,993,0,0
234846235,35.2661286,0,0,0,0,0,1,0,118.25,6,27,0,picking_only,520,0,0.125
234697756,35.25946158,0,0,0,0,0,1,0,206.48,7,34,0,picking_only,324,0.1,0.2
234829476,35.25126775,0,0,0,0,0,1,0,189.96,20,34,5,picking_only,324,0.064516129,0.032258065
234818494,35.24714673,0,0,0,0,0,1,0,29.36,4,18,5,picking_only,542,0,0.5
234690108,35.23984957,0,0,0,0,0,1,0,44.52,12,27,0,picking_only,520,0.125,0.25
234723075,35.17465142,0,0,0,0,0,1,0,84.02,3,18,5,delivery,0,0,0
234802636,35.14012903,0,0,0,0,0,1,0,94.2,1,27,5,picking_only,264,0,0.285714286
234723030,35.13770392,0,0,0,0,0,1,0,335.01,25,34,5,delivery,283,0.1,0.166666667
234675540,35.04904985,0,0,0,0,0,1,0,23.56,28,18,0,picking_only,542,0.5,0
234819478,35.02806705,0,0,0,0,0,1,0,0,33,18,0,delivery,222,0,1
234829698,35.01842237,0,0,0,0,0,1,0,251.59,13,34,5,delivery,283,0.083333333,0
234691524,35.01602323,0,0,0,0,0,1,0,37.79,4,18,5,picking_only,222,0,0.2
234730936,34.99442973,0,0,0,0,0,1,0,78.98,5,27,0,delivery,521,0.153846154,0.307692308
234721347,34.9676154,0,0,0,0,0,1,0,88.73,1,27,0,delivery,993,0.2,0
234689971,34.89437802,0,0,0,0,0,1,0,351.92,1,27,3,picking_only,264,0.315789474,0
234754044,34.85535442,0,0,0,0,0,1,0,55.64,1,27,1,picking_only,520,0,0.2
234853576,34.82576563,0,0,0,0,0,1,0,42.45,7,18,5,picking_only,222,0,0
234690166,34.79420827,0,0,0,0,0,1,0,94.97,2,18,5,delivery,0,0.090909091,0
234833753,34.78355542,0,0,0,0,0,1,1,311.46,1,34,5,delivery,283,0.043478261,0
234785040,34.7504574,0,0,0,0,0,1,0,73.78,60,18,0,picking_only,222,0.083333333,0.083333333
234833741,34.72674768,0,0,0,0,0,1,0,81.93,1,18,0,picking_only,222,0.333333333,0
234825176,34.67809675,0,0,0,0,0,1,0,110.34,15,34,0,picking_only,324,0,0.263157895
234740687,34.58488025,0,0,0,0,0,1,0,46.27,54,18,0,picking_only,222,0,0.285714286
234710137,34.52385597,0,0,0,0,0,1,0,117.43,20,34,0,picking_only,523,0.210526316,0
234863076,34.50392008,0,0,0,0,0,1,0,202.65,1,27,0,picking_only,263,0.066666667,0.4
234703463,34.47840757,0,0,0,0,0,1,0,70.85,4,27,5,delivery,993,0,0
234668257,34.46976038,0,0,0,0,0,1,0,54.88,9,18,0,picking_only,542,0,0.083333333
234742015,34.42183417,0,0,0,0,0,1,0,74.42,15,18,0,picking_only,212,0,0.142857143
234783158,34.39399655,0,0,0,0,0,1,0,73.58,1,27,5,picking_only,521,0,0.1
234774234,34.38645485,0,0,0,0,0,1,0,64.47,22,34,0,picking_only,324,0,0.272727273
234741288,34.34902557,0,0,0,0,0,1,0,103.22,3,18,0,picking_only,212,0.157894737,0.105263158
234736301,34.32268808,0,0,0,0,0,1,0,33.6,1,27,3,picking_only,263,0,0.4
234684694,34.24376045,0,0,0,0,0,1,1,139.5,2,18,0,picking_only,212,0.125,0.083333333
234684694,34.24376045,0,0,0,0,0,1,1,139.5,2,18,0,picking_only,212,0.125,0.083333333
234843705,34.22038538,0,0,0,0,0,1,0,139.86,1,27,1,delivery,521,0.111111111,0.222222222
234707365,34.20899862,0,0,0,0,0,1,0,99.6,12,18,5,delivery,212,0,0.214285714
234759252,34.1639805,0,0,0,0,0,1,0,157.42,4,27,0,picking_only,263,0.107142857,0
234807531,34.12321645,0,0,0,0,0,1,0,153.19,22,27,0,delivery,993,0.083333333,0.166666667
234865235,34.0619551,0,0,0,0,0,1,0,120.94,3,27,0,picking_only,521,0,0
234822814,34.04666377,0,0,0,0,0,1,1,58.41,1,18,3,picking_only,212,0.294117647,0.235294118
234822814,34.04666377,0,0,0,0,0,1,1,58.41,1,18,3,picking_only,212,0.294117647,0.235294118
234750886,34.00860543,0,0,0,0,0,1,0,265.68,1,18,0,picking_only,212,0,0.108108108
234690391,34.0045179,0,0,0,0,0,1,0,39.96,62,18,0,picking_only,222,0.185185185,0.148148148
234775535,33.99814723,0,0,0,0,0,1,0,111.84,5,27,0,picking_only,520,0.2,0
234684699,33.9602287,0,0,0,0,0,1,0,38.88,1,18,5,picking_only,542,0,0.666666667
234708700,33.92301767,0,0,0,0,0,1,0,164.37,1,18,5,delivery,212,0.172413793,0.068965517
234813346,33.92175968,0,0,0,0,0,1,0,83.76,12,27,3,picking_only,264,0.235294118,0
234757746,33.91018022,0,0,0,0,0,1,0,56.37,4,27,5,picking_only,521,0.133333333,0.2
234730775,33.89858498,0,0,0,0,0,1,0,77.97,3,27,5,picking_only,263,0,0.066666667
234712546,33.87709573,0,0,0,0,0,1,0,130.4,8,18,0,picking_only,222,0,0.185185185
234824953,33.85587572,0,0,0,0,0,1,0,61.32,4,27,0,delivery,284,0,0.142857143
234734970,33.82566235,0,0,0,0,0,1,0,92.02,13,27,4,picking_only,263,0,0.105263158
234777203,33.81030812,0,0,0,0,0,1,0,42.26,3,18,5,delivery,212,0.142857143,0
234669664,33.754834,0,0,0,0,0,1,0,100.64,12,34,5,picking_only,324,0.272727273,0
234790856,33.75440867,0,0,0,0,0,1,1,85.87,7,27,3,delivery,284,0,0
234673446,33.703925,0,0,0,0,0,1,0,42.29,15,27,5,delivery,993,0,0.2
234784736,33.65967593,0,0,0,0,0,1,0,90.72,3,18,0,picking_only,212,0.136363636,0.136363636
234834263,33.58986023,0,0,0,0,0,1,0,128.07,2,27,0,picking_only,521,0.052631579,0
234784915,33.58924128,0,0,0,0,0,1,0,29.82,19,27,0,picking_only,521,0.25,0
234799060,33.55994608,0,0,0,0,0,1,0,86.64,16,34,0,picking_only,324,0.222222222,0.111111111
234694547,33.54297487,0,0,0,0,0,1,0,26.67,2,27,0,delivery,993,0,0.166666667
234713622,33.4762474,0,0,0,0,0,1,0,153.52,2,34,5,delivery,324,0.222222222,0.166666667
234808437,33.42079202,0,0,0,0,0,1,0,47.77,5,18,0,delivery,542,0,0.166666667
234746164,33.40698782,0,0,0,0,0,1,0,82.28,1,18,4,picking_only,212,0,0.105263158
234820641,33.38521765,0,0,0,0,0,1,0,80.44,14,27,0,picking_only,520,0.071428571,0.142857143
234703448,33.36057503,0,0,0,0,0,1,0,137.85,9,34,0,picking_only,523,0.033333333,0.066666667
234697350,33.35154313,0,0,0,0,0,1,0,71.69,8,18,0,picking_only,542,0.153846154,0
234761795,33.31343862,0,0,0,0,0,1,0,46.08,2,18,0,picking_only,222,0.090909091,0
234670892,33.28444077,0,0,0,0,0,1,0,31.68,21,27,5,picking_only,521,0.142857143,0.142857143
234732993,33.27715312,0,0,0,0,0,1,0,158.82,9,18,0,picking_only,222,0.125,0.125
